file_size,entropy,nb_sections,size_code,size_image,entry_point,subsystem,dll_char,machine,sect_entropy_max,sect_entropy_mean,nb_dll,nb_imports,api_CreateRemoteThread,api_VirtualAllocEx,api_WriteProcessMemory,api_LoadLibraryA,api_GetProcAddress,api_RegSetValueExA,api_InternetOpenA,api_URLDownloadToFileA,api_CreateProcessA,api_ShellExecuteA,api_WinExec,api_IsDebuggerPresent,api_CryptEncrypt,api_OpenProcess,api_SetWindowsHookExA,api_CreateMutexA,label
61984,6.3137,3,49152,73728,57034,3,34144,332,6.0722,2.8692,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19760,6.9901,3,1024,32768,8958,3,34112,332,4.5013,2.5561,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41531,5.6608,10,23552,69632,25584,3,0,34404,5.9931,2.8205,3,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30064,6.5623,3,8192,32768,16142,3,34112,332,5.159,2.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4342192,6.1254,7,2769920,4345856,2356992,2,49504,34404,6.404,4.2458,6,297,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
688512,6.0371,6,375296,696320,319580,2,352,34404,6.17,5.0054,11,173,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5530928,6.3773,7,3823616,5558272,2533984,2,16736,34404,6.4763,5.0446,23,485,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
16160,6.7584,3,3072,32768,11066,3,34144,332,5.4253,2.7775,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065336,6.601,6,621568,1077248,5040,2,49472,332,6.7191,4.2996,13,280,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
679747,6.6556,11,536064,708608,4912,3,352,34404,6.7725,3.6448,2,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1249664,6.1178,7,606720,1261568,444400,2,16736,34404,6.4028,4.9521,6,234,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
44856,6.3828,3,31744,57344,39438,3,34144,332,6.0092,3.0748,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652490,6.2753,10,501760,671744,456432,3,0,34404,6.1676,4.2851,4,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17667392,6.2866,8,11442176,17833984,1414672,3,16736,34404,6.5212,4.4701,14,528,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
968880,6.9654,5,899584,970752,70732,2,320,332,6.9558,5.2197,1,174,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
108051,6.2971,10,97280,139264,5152,3,1344,332,6.33,2.55,3,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46455728,6.2348,9,20133888,54398976,537600,3,33120,34404,6.0789,4.2708,1,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
788016,6.0595,6,458752,794624,271380,3,352,34404,6.3865,4.7939,6,127,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1249664,6.1178,7,606720,1261568,444400,2,16736,34404,6.4028,4.9521,6,234,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
146136,7.2615,2,0,135168,0,2,16736,34404,7.238,4.3432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8491088,6.4244,8,6074368,8556544,5400592,3,16736,34404,6.6294,4.1669,9,189,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
345448,6.0121,4,184320,356352,89298,2,0,332,6.6035,4.6955,12,309,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
874560,6.5838,7,558592,876544,424448,3,16736,34404,6.3365,4.6497,37,201,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
471632,6.4009,9,337408,503808,49920,3,16736,34404,6.494,3.6702,1,93,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
93160,6.5105,5,16896,94208,20562,2,320,332,6.1247,4.9636,8,48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18568,6.7558,2,6144,24576,0,3,34144,34404,5.8171,4.3818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4468376,6.6059,12,2642944,4644864,1698928,2,49504,34404,6.5154,3.8299,18,330,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
20672,6.9759,2,0,12288,0,3,352,34404,4.9792,4.1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117840,6.1281,8,54784,131072,4832,2,49504,34404,6.451,3.8502,1,76,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1996584,5.0908,7,336896,2002944,335072,2,16736,34404,6.0395,4.0412,9,78,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
289144,6.0989,6,148480,299008,136728,2,352,34404,6.2502,5.3045,12,182,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
36594,5.7208,10,18432,69632,4096,3,32768,34404,6.0966,2.8708,3,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242688,6.1717,11,177152,278528,5088,3,352,34404,6.1487,3.328,3,107,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15897944,5.8685,2,0,15888384,0,3,16736,34404,5.8657,3.6874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61110,5.9868,10,39424,86016,5120,3,352,34404,6.225,3.0315,3,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7046072,6.5871,12,5001216,7118848,5104,3,352,34404,6.6464,3.5222,10,420,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0
707416,6.5359,5,515072,700416,4096,3,320,332,6.7354,4.891,14,231,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
149120,6.4948,7,100352,155648,89952,2,16736,34404,6.3367,4.0689,15,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247081,6.1291,10,68096,270336,4592,3,352,34404,6.2208,3.2569,5,106,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
319176,6.2418,6,218112,323584,4608,2,352,34404,6.2739,4.6854,1,70,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20390992,6.551,9,16151040,20430848,15752112,3,16736,34404,6.8566,4.1486,5,146,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
137616,7.5402,12,15360,421888,5152,2,33120,34404,7.8883,2.9736,5,86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18925136,6.6466,10,11487744,19025920,10208432,3,16736,34404,6.6787,4.09,3,149,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2062880,6.5424,9,582656,2080768,4880,3,16736,34404,6.7422,3.5087,1,89,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7116136,6.0883,7,4540416,7114752,429232,3,16736,34404,6.3595,4.5589,14,316,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
53857,5.9669,10,34304,81920,5120,3,352,34404,6.1867,2.9839,4,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28078,4.2843,10,4608,49152,4096,3,32768,34404,5.5229,2.3061,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22288,6.5041,3,8192,32768,16342,3,34144,332,5.7847,2.9213,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235680,6.1796,2,223232,245760,0,3,34144,34404,6.1075,4.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24768,6.7841,2,0,16384,0,3,352,34404,4.9069,4.1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94792,5.9522,3,75264,114688,83102,3,34112,332,5.8579,3.1989,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3724640,6.0908,7,2182656,3727360,119584,3,16736,34404,6.3562,4.4137,21,573,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1549843,7.0846,10,559104,1585152,5152,3,1344,332,7.3239,3.2136,4,143,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
21011,5.5346,10,11776,53248,5152,3,1344,332,5.9481,2.4208,5,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58648,6.3946,6,23552,57344,10256,3,16736,34404,6.0429,3.785,8,70,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
851832,6.5743,7,620544,876544,609696,2,16736,34404,6.5357,4.4209,12,180,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
192584,6.1217,6,105984,200704,62532,2,352,34404,6.321,4.4806,1,91,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
487443,6.4353,10,389120,520192,5152,3,1344,332,6.7115,3.3195,5,152,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
75568,6.256,3,62464,90112,70254,3,34144,332,6.033,3.0594,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67188,4.2043,10,7168,94208,5088,2,320,34404,5.7112,2.5821,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131600,4.0239,2,0,131072,0,3,352,34404,3.6492,2.7081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18925136,6.6466,10,11487744,19025920,10208432,3,16736,34404,6.6787,4.09,3,149,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1969664,6.4137,6,1163264,1990656,1065532,2,352,34404,6.3613,5.1738,2,765,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
976232,6.4688,7,761856,1015808,309024,3,16736,34404,6.4939,4.7733,17,198,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3609456,6.2449,7,2129408,3624960,1973984,3,16736,34404,6.3645,4.7139,19,378,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
19861424,6.2057,8,8731136,20512768,471584,3,33120,34404,6.0936,4.2348,1,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
74259,5.9518,10,46592,106496,5152,3,1344,332,6.478,2.4878,3,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
176640,6.2734,5,118784,184320,113680,3,16704,332,6.6561,5.3757,9,131,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
31512,6.4826,6,4608,36864,5744,3,16736,34404,5.9136,3.2512,5,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15379,5.1635,10,7168,49152,5152,3,1344,332,6.0831,2.2405,3,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13091,4.364,10,5120,49152,7264,3,0,34404,5.5377,1.9399,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314416,5.5995,3,1295872,1327104,1303950,3,34112,332,5.5696,2.9135,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900552,6.0007,7,483840,901120,227840,3,16736,34404,6.4146,3.8174,3,160,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
280840,6.4901,3,237568,270336,0,3,33120,34404,6.6381,4.5808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562744,3.6306,5,3584,557056,4902,2,320,332,5.7609,3.4933,4,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15390640,6.2256,9,6703616,15769600,527968,3,33120,34404,6.1194,4.2108,1,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50176,6.4238,7,17408,53248,15200,3,16736,34404,6.2369,3.1425,8,67,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
19136,7.0009,2,1536,12288,0,3,1344,332,4.3877,3.8409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405376,6.1025,7,229376,421888,216672,3,16736,34404,6.3871,3.9745,12,133,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
70978,6.1445,11,44032,102400,5104,3,352,34404,6.212,2.9782,3,86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30227,5.9188,10,20480,61440,5152,3,1344,332,6.2147,2.4492,3,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5793048,6.6524,7,2937856,5816320,2879744,3,16736,34404,7.5503,5.3692,20,871,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0
332568,6.2174,6,189952,331776,187296,3,16736,34404,6.2484,4.7785,8,132,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16136,6.7069,3,3072,32768,10914,3,34144,332,5.2743,2.6471,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805920,5.4866,3,793088,819200,800794,3,34144,332,5.4549,2.8526,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34640,6.4693,7,7168,36864,5440,3,16736,34404,5.9806,2.3297,3,34,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1860280,6.1507,7,1154560,1867776,24080,3,16736,34404,6.3968,4.4257,14,323,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13077,4.2408,10,4096,45056,6256,3,0,34404,5.336,2.1347,5,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551360,6.6016,6,952320,1568768,944768,2,49504,34404,6.8126,5.4425,16,496,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
42200,7.0453,6,3584,28672,4944,3,16736,34404,5.9461,2.7704,3,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
81920,5.8402,10,49664,118784,4096,3,32768,34404,6.1712,2.9896,4,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616448,5.5907,6,307712,753664,5104,2,16736,34404,6.4559,4.5794,17,197,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0
25336,5.5278,3,15872,40960,23694,3,34112,332,4.5731,2.6006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2510736,6.4228,12,1999360,2658304,5184,3,33120,34404,6.2869,3.583,11,382,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
392920,7.1083,7,124928,434176,46560,2,33120,34404,7.6412,4.8265,6,154,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
33824,5.5849,10,16896,69632,4096,3,32768,34404,5.999,2.793,3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18549400,5.9562,6,3696640,18550784,3186464,3,16736,34404,7.9937,4.7756,26,114,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
290440,6.1368,2,262144,278528,0,3,34112,34404,5.9902,4.1789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481440,5.9079,3,459776,491520,467838,3,34112,332,5.8387,2.9143,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475216,6.6471,7,359936,487424,188928,3,16704,332,6.6714,3.6626,9,179,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1624144,7.9965,4,26112,61440,29332,2,256,332,6.6141,3.9046,6,77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17680,6.6024,3,4608,32768,12610,3,34144,332,5.1496,2.6409,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976232,6.4688,7,761856,1015808,309024,3,16736,34404,6.4939,4.7733,17,198,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
134688,6.1633,3,121856,147456,129590,3,34144,332,6.0422,2.881,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13843,5.0025,10,6656,49152,5152,3,1344,332,6.0855,2.1645,2,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34552,6.0784,2,0,24576,0,3,1344,332,3.686,2.555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,6.2082,3,96768,122880,104934,3,34112,332,6.0276,3.0657,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18624,6.9831,2,0,12288,0,3,352,34404,3.2941,3.2261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19648,6.9435,2,0,12288,0,3,352,34404,4.0468,3.6705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16136,6.7331,3,3072,32768,10894,3,34144,332,5.3382,2.7369,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53536,6.7357,2,0,45056,0,3,16736,34404,6.0795,3.7436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165020,6.2253,10,115200,188416,4096,3,32768,34404,6.2148,3.4252,7,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117904,6.4349,4,92672,122880,7452,3,320,332,6.524,5.0277,8,98,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
58938,6.337,5,34304,73728,11580,2,0,332,6.4478,5.4129,1,58,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
455344,6.698,5,400384,462848,243463,2,320,332,6.5776,5.3991,2,205,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24080,7.081,2,0,16384,0,2,16736,34404,6.2103,3.8176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90112,5.281,3,77824,106496,82990,3,34112,332,5.8166,2.2937,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34817,5.5864,10,16896,69632,4096,3,32768,34404,5.9977,2.7902,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13331,4.887,10,6144,49152,5152,3,1344,332,5.9406,2.1763,2,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21096,6.2029,6,4608,32768,6808,2,352,34404,5.7348,2.6778,2,48,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
16648,6.7405,3,3584,32768,11454,3,34144,332,5.4538,2.7823,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51152,6.5501,3,22016,49152,30158,3,34112,332,5.5957,2.7303,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964096,6.3114,2,0,974848,0,2,16736,34404,6.3141,4.1241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149479,6.2514,10,98304,176128,4096,3,32768,34404,6.2737,3.6027,3,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19136,6.9654,2,0,12288,0,3,352,34404,3.6767,3.4854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15388592,6.2252,9,6704640,15765504,527968,2,33120,34404,6.119,4.2002,1,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35216,6.4802,3,13312,40960,21246,3,34112,332,5.4843,2.6712,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4741552,6.4229,8,3551232,4771840,1494368,3,16736,34404,6.4304,3.3481,3,131,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
125976,6.0964,10,78848,167936,5120,3,352,34404,6.1786,3.3868,3,127,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2525584,6.4187,12,2010112,2670592,5184,3,33120,34404,6.2806,3.5568,11,386,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
71680,6.1042,6,15360,90112,16624,2,49504,34404,6.2403,3.3379,10,99,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1681504,7.9322,6,110592,1691648,33792,2,49472,332,7.9854,4.8064,5,142,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
847733,4.4616,10,13312,880640,15376,3,0,34404,6.0129,2.7765,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462928,6.3953,9,327680,491520,49312,3,16736,34404,6.4897,3.689,1,97,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
163884,6.2067,10,107008,1183744,4096,3,32768,34404,6.2046,3.422,3,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14352,6.3017,2,0,16384,0,3,352,34404,3.5384,2.6421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1667968,5.919,7,882688,1667072,853920,3,16736,34404,6.2336,5.0078,13,147,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
121424,6.1394,8,58368,135168,5792,3,16736,34404,6.4572,3.6526,1,80,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
92176,6.2411,10,67072,122880,4096,3,32768,34404,6.2365,3.431,2,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50528,6.0765,6,5120,45056,5259,3,320,332,6.032,4.2239,6,62,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27144,6.8135,2,0,16384,0,3,16736,34404,5.3622,3.3974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44827016,5.8917,3,44815360,44843008,44822898,3,34144,332,5.8911,3.0185,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2289520,7.4995,2,0,2281472,0,3,1344,332,7.4976,4.4778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45440,6.108,3,33792,65536,41558,3,34144,332,5.7765,2.9794,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25619,6.0132,10,17920,61440,5152,3,1344,332,6.4647,2.4271,3,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
71520,5.0792,6,28672,61440,23088,3,16736,34404,6.0173,2.1297,19,71,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
247912,5.5763,3,229376,253952,237150,3,34144,332,5.3964,2.8493,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63727,6.0445,10,39424,90112,5136,3,352,34404,6.2318,3.3786,5,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93008,6.3221,7,48640,94208,44944,3,16736,34404,6.1893,3.9208,17,103,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18624,7.0473,2,0,12288,0,3,352,34404,4.6336,3.9638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8666512,6.4446,6,2726400,8802304,891413,3,320,332,6.5762,5.0111,17,326,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
1220296,6.0685,5,706560,1224704,4101,3,320,332,6.3689,5.1711,1,143,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
479232,6.7571,6,331776,483328,330962,2,0,332,6.9452,4.8861,3,55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1038680,3.5946,2,0,1028096,0,2,1344,332,3.4714,2.2477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3826123,6.2753,11,3061760,3915776,4096,3,32768,34404,6.2928,3.8052,6,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54784,5.7827,6,34304,77824,36160,2,49504,34404,6.1251,3.4376,8,94,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
31328,5.1445,5,1024,40960,4848,2,17728,332,3.4272,1.6277,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5052184,6.8712,6,3308032,5054464,550064,3,16704,332,7.5503,5.658,20,842,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1515712,6.5207,6,1013760,1519616,22864,3,16704,332,6.5991,4.5177,14,316,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
62792,5.4229,2,0,53248,0,2,1344,332,3.8748,2.4452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19475,5.4464,10,10752,53248,5152,3,1344,332,6.0244,2.3513,3,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26816,6.6325,2,9216,20480,0,3,1344,332,4.6826,3.9895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13593,4.3756,10,4608,49152,6832,3,0,34404,5.798,1.8475,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64032,5.913,3,50688,81920,58714,3,34144,332,5.5209,3.2591,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3177352,6.0077,7,1687040,3178496,22112,3,16736,34404,6.4,4.4697,17,533,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
3099216,6.6451,7,2465792,3121152,2242816,3,16736,34404,6.5089,4.6836,4,154,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2725528,6.5095,11,2234368,2883584,1398160,2,49504,34404,6.4867,3.54,12,273,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1009112,6.0127,6,508928,1253376,500000,3,49504,34404,6.4167,4.7955,22,333,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0
1143216,6.586,7,990208,1679360,992944,2,352,34404,6.5871,4.2114,10,141,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
534368,6.2049,8,356864,544768,345248,2,49504,34404,6.3014,3.9812,12,339,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
393824,5.8564,8,191488,413696,113376,2,16736,43620,6.3723,4.5109,1,117,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
26760,6.5155,2,14336,32768,0,3,34144,34404,5.8312,4.2979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2142208,6.1991,3,2129920,2154496,2134574,3,1344,332,6.2211,2.5313,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495976,5.5768,6,19456,512000,19488,3,16736,34404,6.4239,4.2915,5,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
136723,5.7055,10,89600,167936,5152,3,1344,332,6.1833,2.5856,5,81,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
62483,6.3104,10,50176,98304,5152,3,1344,332,6.4155,2.7348,3,64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
432128,7.0149,6,183296,450560,168240,3,16704,332,7.0167,5.1667,10,196,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19987,5.7433,10,12800,57344,5152,3,1344,332,6.3277,2.331,3,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26643,5.947,10,19456,61440,5152,3,1344,332,6.2722,2.3242,3,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21184,6.9093,2,0,12288,0,3,352,34404,4.6703,3.9822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25352,6.543,3,12288,40960,20198,3,34144,332,5.8498,3.0157,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88598,6.1469,10,52736,110592,4096,3,32768,34404,6.2297,3.3066,6,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79736,6.8068,5,51200,81920,5424,2,16704,332,6.5718,5.1935,12,79,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5052184,6.8712,6,3308032,5054464,550064,3,16704,332,7.5503,5.658,20,842,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
